query_id,row_time,col_time,gap,use_imci,cost_threshold_label,hybrid_optimizer_label,fann_model_label,sqlQuery
587,15.861778,0.054973,15.806805,1,0,1,0,"SELECT region.mail_code, corporation.street, AVG(charge.provider_no + statement.statement_no) as agg_0, SUM(member.region_no + member.prev_balance) as agg_1, MIN(member.corp_no + charge.provider_no) as agg_2 FROM charge JOIN member ON charge.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE region.street IN ('111 First St.', '666 Sixth', '555 Fifth St St', '333 Third St.', '999 Ninth St.', '444 Fourth St.', '222 Second St.', '777 Seventh St') AND statement.due_dt LIKE '%00:0%0:00%' AND member.street = ' ' AND member.expr_dt IN ('2000-10-12 10:42:15', '2000-10-12 10:43:12', '2000-10-12 10:42:41', '2000-10-12 10:43:28', '2000-10-12 10:43:36', '2000-10-12 10:41:58', '2000-10-12 10:42:13') AND charge.charge_amt <= 2213.0990209474567 AND payment.payment_dt IN ('1999-09-02 00:00:00', '1999-10-03 00:00:00') AND (region.region_name IN ('China', 'Western Europea', 'Japan') OR region.region_no >= 2.288042607331863 OR region.region_name LIKE '%Europea%') AND charge.charge_no >= 589181.9170006458 AND corporation.street != ' ' GROUP BY region.mail_code, corporation.street ORDER BY region.mail_code, corporation.street;"
658,13.876149,1.992183,11.883966,1,1,1,1,"SELECT member.firstname, statement.due_dt, AVG(charge.provider_no + charge.statement_no) as agg_0, MAX(charge.member_no) as agg_1, AVG(statement.statement_amt + statement.member_no) as agg_2 FROM category JOIN charge ON category.category_no = charge.category_no JOIN member ON charge.member_no = member.member_no JOIN region ON member.region_no = region.region_no JOIN statement ON member.member_no = statement.member_no  WHERE region.region_name IN ('Western Europea', 'Mid East / Sout', 'Eastern Europea', 'China', 'Scandanavian', 'Africa', 'South American', 'North American') AND (member.expr_dt LIKE '%2000-10-12%' OR member.expr_dt LIKE '%2000-1%0-12%' OR member.expr_dt NOT LIKE '%20%00-10-12%') GROUP BY member.firstname, statement.due_dt HAVING AVG(charge.provider_no + charge.statement_no) <= 15440.772500000001 ORDER BY member.firstname, statement.due_dt LIMIT 10;"
676,32.254812,2.583217,29.671595,1,1,1,1,"SELECT member.city, region.region_name, COUNT(*) as agg_0, SUM(charge.member_no) as agg_1 FROM statement JOIN member ON statement.member_no = member.member_no JOIN region ON member.region_no = region.region_no JOIN payment ON member.member_no = payment.member_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE provider.issue_dt != '1999-10-13 10:41:21' AND corporation.region_no >= 3.0 AND corporation.corp_name LIKE '%Op%eraCo.%' AND payment.payment_dt != '1999-10-03 00:00:00' AND region.street IN ('111 First St.', '333 Third St.', '999 Ninth St.', '222 Second St.', '888 Eighth St.', '444 Fourth St.') GROUP BY member.city, region.region_name HAVING COUNT(*) <= 0 ORDER BY member.city, region.region_name;"
724,51.863578,4.455236,47.408342,1,1,1,1,"SELECT provider.mail_code, member.issue_dt, region.city, COUNT(*) as agg_0, AVG(member.region_no + payment.statement_no) as agg_1 FROM member JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE payment.member_no >= 9842.779704565048 AND member.lastname NOT LIKE '%J%ONES%' AND corporation.corp_name IN ('Corp. Expert OperaCorp.', 'Corp. Computer PetroleumLtd.', 'Corp. Expert Sail MakersInc.', 'Corp. Computer Sail MakersInc.', 'Corp. Expert Sail MakersLtd.', 'Corp. Expert QuestsLtd.') GROUP BY provider.mail_code, member.issue_dt, region.city ORDER BY provider.mail_code, member.issue_dt, region.city;"
791,23.464792,3.388639,20.076154,1,1,1,1,"SELECT region.state_prov, member.firstname, MIN(charge.category_no + payment.member_no) as agg_0, MIN(charge.category_no + payment.payment_amt) as agg_1 FROM charge JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN region ON member.region_no = region.region_no JOIN category ON charge.category_no = category.category_no  GROUP BY region.state_prov, member.firstname ORDER BY region.state_prov, member.firstname;"
819,43.157102,1.029617,42.127485,1,0,1,0,"SELECT payment.payment_code, AVG(member.corp_no) as agg_0, MIN(corporation.corp_no + payment.payment_amt) as agg_1, AVG(member.region_no + charge.charge_amt) as agg_2 FROM member JOIN charge ON member.member_no = charge.member_no JOIN region ON member.region_no = region.region_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE category.category_no >= 5.749533653770902 AND charge.charge_amt >= 4241.602739696416 AND region.country != 'Br' AND payment.payment_dt = '1999-09-02 00:00:00' AND member.street = ' ' AND charge.category_no >= 3.547786871420219 AND (payment.member_no >= 1678.7065737324006 OR payment.payment_amt <= 8117.142657248531) AND region.street LIKE '%S%t%' AND member.city = ' ' AND corporation.corp_no >= 237.59213928347836 AND statement.statement_dt IN ('1999-09-13 00:00:00', '1999-08-13 00:00:00') AND charge.member_no <= 9115.266466617957 AND provider.issue_dt = '1999-10-13 10:41:23' AND corporation.expr_dt NOT LIKE '%10:41:26%' AND statement.due_dt = '1999-09-02 00:00:00' GROUP BY payment.payment_code HAVING AVG(member.region_no + charge.charge_amt) >= 2507.46019 ORDER BY payment.payment_code;"
841,26.513807,0.043961,26.469846,1,1,1,1,"SELECT member.photograph, region.city, COUNT(*) as agg_0 FROM provider JOIN region ON provider.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN member ON region.region_no = member.region_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN charge ON member.member_no = charge.member_no  WHERE corporation.street != ' ' AND payment.payment_dt = '1999-10-03 00:00:00' AND provider.provider_name != 'Prov. Just Rest' AND statement.due_dt IN ('1999-09-02 00:00:00') GROUP BY member.photograph, region.city ORDER BY member.photograph, region.city;"
842,54.721372,0.054230,54.667142,1,1,1,1,"SELECT COUNT(*) as agg_0, MAX(member.prev_balance) as agg_1, MAX(charge.provider_no) as agg_2 FROM corporation JOIN region ON corporation.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN member ON region.region_no = member.region_no JOIN payment ON member.member_no = payment.member_no JOIN statement ON member.member_no = statement.member_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE corporation.expr_dt != '2004-10-12 10:41:26' AND payment.payment_dt LIKE '%00:00:00%' AND (statement.due_dt LIKE '%00:%00:00%' OR statement.due_dt LIKE '%1999-09-0%2%' OR statement.due_dt NOT LIKE '%1999-09-02%') AND payment.payment_no <= 4455.80626044225;"
988,36.847836,0.026786,36.821050,1,1,1,1,"SELECT provider.phone_no, member.mail_code, provider.provider_name, MAX(statement.member_no + provider.region_no) as agg_0 FROM statement JOIN member ON statement.member_no = member.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN payment ON member.member_no = payment.member_no  WHERE member.curr_balance <= 0.0 AND statement.due_dt != '1999-09-02 00:00:00' AND corporation.expr_dt = '2004-10-12 10:41:26' AND member.issue_dt NOT LIKE '%1999%-10-13%' AND provider.city = ' ' AND statement.statement_dt NOT LIKE '%00:%00:00%' GROUP BY provider.phone_no, member.mail_code, provider.provider_name ORDER BY provider.phone_no, member.mail_code, provider.provider_name LIMIT 1000;"
1007,39.828785,0.066805,39.761980,1,1,1,1,"SELECT AVG(statement.statement_amt + member.curr_balance) as agg_0 FROM corporation JOIN region ON corporation.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN member ON region.region_no = member.region_no JOIN payment ON member.member_no = payment.member_no JOIN statement ON member.member_no = statement.member_no JOIN charge ON member.member_no = charge.member_no  WHERE (charge.category_no <= 7.607567717175666 OR charge.member_no <= 8510.74216318559 OR charge.category_no <= 6.093530064637874) AND (statement.member_no <= 2508.6903842370166 OR (statement.member_no >= 7714.720187645996 AND statement.member_no >= 2008.6537362565373)) AND provider.provider_name = 'Prov. Apex Petr' AND corporation.expr_dt NOT LIKE '%10%:41:26%' AND (provider.provider_name NOT LIKE '%S%a%' OR provider.expr_dt != '2000-10-12 10:41:19' OR provider.provider_name IN ('Prov. Boston Tr', 'Prov. Giant Pet')) AND payment.payment_dt IN ('1999-10-03 00:00:00');"
1146,12.518415,1.807340,10.711075,1,1,1,1,"SELECT MAX(corporation.corp_no) as agg_0, AVG(member.curr_balance + payment.statement_no) as agg_1 FROM charge JOIN member ON charge.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE corporation.corp_name IN ('Corp. Famous RestaurantsAg.') HAVING MAX(corporation.corp_no) != 250.5 LIMIT 1000;"
1170,12.851758,0.034843,12.816914,1,1,1,1,"SELECT MIN(corporation.region_no) as agg_0, AVG(category.category_no) as agg_1, SUM(member.member_no) as agg_2 FROM charge JOIN category ON charge.category_no = category.category_no JOIN member ON charge.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE region.street NOT LIKE '%St%.%' AND charge.statement_no >= 21451.659356140164 AND (corporation.street != ' ' OR (corporation.street != ' ' AND corporation.street = ' ')) AND payment.payment_dt != '1999-09-02 00:00:00';"
1189,42.015204,0.125649,41.889555,1,1,1,0,"SELECT member.member_code, corporation.city, AVG(charge.statement_no + statement.statement_amt) as agg_0 FROM provider JOIN region ON provider.region_no = region.region_no JOIN member ON region.region_no = member.region_no JOIN payment ON member.member_no = payment.member_no JOIN statement ON member.member_no = statement.member_no JOIN corporation ON region.region_no = corporation.region_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE member.street = ' ' AND provider.expr_dt NOT LIKE '%10:41:23%' AND member.city = ' ' AND (payment.payment_dt NOT LIKE '%1999-09-02%' OR payment.member_no >= 5841.744906972824 OR payment.payment_dt NOT LIKE '%00:00:00%') AND (corporation.city != ' ' OR (corporation.city = ' ' AND corporation.city != ' ')) AND region.street = '888 Eighth St.' AND category.category_no >= 3.535867353031693 AND (region.state_prov = 'ON' OR region.state_prov = 'ON' OR region.state_prov != 'ON') AND (region.region_name IN ('South American', 'Western Europea', 'China', 'Africa') OR region.country != 'Sw' OR region.region_name != 'South American') AND (member.city = ' ' OR member.city != ' ' OR member.city != ' ') GROUP BY member.member_code, corporation.city ORDER BY member.member_code, corporation.city;"
1352,37.046422,0.075002,36.971419,1,1,1,0,"SELECT member.issue_dt, SUM(member.prev_balance) as agg_0, MIN(statement.statement_no) as agg_1 FROM category JOIN charge ON category.category_no = charge.category_no JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE category.category_desc != 'Lodging' AND statement.statement_no <= 2659.600130833449 AND (region.street IN ('555 Fifth St St', '222 Second St.', '777 Seventh St', '999 Ninth St.', '888 Eighth St.', '111 First St.') OR region.state_prov = 'ON') AND (corporation.expr_dt != '2004-10-12 10:41:26' OR corporation.corp_no <= 481.923717389986 OR corporation.expr_dt = '2004-10-12 10:41:26') AND provider.street != ' ' AND (charge.charge_amt <= 953.901148221787 OR (charge.charge_no >= 689679.7846424347 AND charge.charge_amt >= 73.58390134451146)) AND category.category_no <= 6.558272256326242 AND statement.statement_amt <= 18241.904430501476 AND member.expr_dt LIKE '%2000-10-12%' AND payment.payment_dt NOT LIKE '%1999-10-03%' AND (charge.statement_no >= 5814.137086838566 OR charge.provider_no <= 498.46201702457466 OR charge.statement_no <= 7800.1610915557985) AND payment.statement_no <= 0.0 AND corporation.corp_name != 'Corp. Just PetroleumCo.' AND payment.payment_dt IN ('1999-10-03 00:00:00', '1999-09-02 00:00:00') GROUP BY member.issue_dt ORDER BY member.issue_dt;"
1372,49.159353,0.050609,49.108744,1,1,1,1,"SELECT payment.payment_code, corporation.street, payment.payment_dt, MIN(payment.payment_amt) as agg_0 FROM region JOIN corporation ON region.region_no = corporation.region_no JOIN provider ON region.region_no = provider.region_no JOIN member ON region.region_no = member.region_no JOIN payment ON member.member_no = payment.member_no  WHERE corporation.city != ' ' AND member.city = ' ' AND region.city != 'Brussels' AND (provider.city = ' ' OR provider.region_no <= 4.253805222510723) GROUP BY payment.payment_code, corporation.street, payment.payment_dt ORDER BY payment.payment_code, corporation.street, payment.payment_dt;"
1389,33.191063,0.050569,33.140494,1,1,1,1,"SELECT MIN(charge.category_no) as agg_0, COUNT(*) as agg_1, SUM(member.prev_balance + charge.member_no) as agg_2 FROM provider JOIN region ON provider.region_no = region.region_no JOIN member ON region.region_no = member.region_no JOIN payment ON member.member_no = payment.member_no JOIN charge ON member.member_no = charge.member_no JOIN corporation ON region.region_no = corporation.region_no JOIN category ON charge.category_no = category.category_no JOIN statement ON member.member_no = statement.member_no  WHERE statement.due_dt IN ('1999-10-03 00:00:00') AND charge.statement_no >= 22218.524627864106 AND (region.region_name LIKE '%American%' OR region.region_name = 'North American' OR region.region_name NOT LIKE '%American%') AND corporation.expr_dt != '2004-10-12 10:41:26' AND payment.payment_dt IN ('1999-09-02 00:00:00');"
1403,28.706641,1.992957,26.713685,1,1,1,1,SELECT MAX(charge.charge_no) as agg_0 FROM region JOIN member ON region.region_no = member.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN charge ON member.member_no = charge.member_no  WHERE corporation.region_no >= 1.0 AND corporation.street = ' ';
1533,51.368014,0.117748,51.250266,1,1,1,1,"SELECT MAX(member.corp_no) as agg_0, MAX(payment.payment_amt) as agg_1 FROM payment JOIN member ON payment.member_no = member.member_no JOIN charge ON member.member_no = charge.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN category ON charge.category_no = category.category_no JOIN statement ON member.member_no = statement.member_no  WHERE category.category_no <= 6.547860722294921 AND corporation.city != ' ' AND statement.member_no <= 6923.7582236667995 AND payment.payment_dt NOT LIKE '%1999%-10-03%' LIMIT 100;"
1554,33.209265,7.151871,26.057393,1,1,1,1,"SELECT corporation.street, region.street, MIN(corporation.corp_no + provider.provider_no) as agg_0, AVG(region.region_no + provider.region_no) as agg_1 FROM corporation JOIN region ON corporation.region_no = region.region_no JOIN member ON region.region_no = member.region_no JOIN provider ON region.region_no = provider.region_no  WHERE (region.region_name NOT LIKE '%America%n%' OR (region.region_name LIKE '%American%' AND region.region_name IN ('Africa', 'South American', 'Western Europea'))) AND provider.street = ' ' GROUP BY corporation.street, region.street ORDER BY corporation.street, region.street;"
1575,23.337556,7.651038,15.686518,1,1,1,1,"SELECT member.middleinitial, SUM(corporation.region_no + charge.charge_no) as agg_0, AVG(payment.payment_no + statement.statement_amt) as agg_1, COUNT(*) as agg_2 FROM statement JOIN member ON statement.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN region ON member.region_no = region.region_no JOIN charge ON member.member_no = charge.member_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE member.lastname NOT LIKE '%UNA%KLET%' AND statement.member_no >= 4407.159266036253 AND corporation.corp_name = 'Corp. Humble MachineryCo.' GROUP BY member.middleinitial ORDER BY member.middleinitial;"
1696,35.626716,4.692839,30.933877,1,1,1,1,"SELECT member.city, MIN(member.region_no) as agg_0, MAX(member.curr_balance + statement.statement_amt) as agg_1 FROM corporation JOIN region ON corporation.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN member ON region.region_no = member.region_no JOIN statement ON member.member_no = statement.member_no  WHERE provider.provider_name NOT LIKE '%D%riven%' AND statement.due_dt != '1999-10-03 00:00:00' GROUP BY member.city HAVING MAX(member.curr_balance + statement.statement_amt) != 9270.02085 ORDER BY member.city;"
1748,53.999945,4.229570,49.770375,1,1,1,1,"SELECT corporation.corp_code, MAX(charge.charge_amt) as agg_0 FROM corporation JOIN region ON corporation.region_no = region.region_no JOIN member ON region.region_no = member.region_no JOIN charge ON member.member_no = charge.member_no  WHERE member.street = ' ' AND corporation.expr_dt LIKE '%10:41:26%' AND (corporation.region_no <= 8.0 OR corporation.region_no <= 4.291260981193024 OR corporation.region_no >= 1.0) AND region.country != 'Sw' AND region.street IN ('111 First St.', '222 Second St.', '333 Third St.', '555 Fifth St St', '999 Ninth St.', '444 Fourth St.', '666 Sixth', '888 Eighth St.') AND (region.region_name = 'Japan' OR region.region_name LIKE '%Americ%an%') GROUP BY corporation.corp_code ORDER BY corporation.corp_code;"
1820,43.255686,4.367097,38.888589,1,1,1,1,"SELECT statement.statement_code, SUM(charge.charge_amt) as agg_0, SUM(charge.charge_amt) as agg_1, MIN(statement.statement_no + provider.provider_no) as agg_2 FROM provider JOIN region ON provider.region_no = region.region_no JOIN member ON region.region_no = member.region_no JOIN charge ON member.member_no = charge.member_no JOIN statement ON member.member_no = statement.member_no  WHERE (region.region_name != 'North American' OR region.region_name != 'Western Europea') AND member.prev_balance <= 0.0 AND provider.provider_name IN ('Prov. Driven Sa', 'Prov. Expert Pe', 'Prov. Famous Ma', 'Prov. Driven Li', 'Prov. Just Need', 'Prov. Famous Ke', 'Prov. Famous Pe', 'Prov. Driven Qu', 'Prov. Expert Ma') GROUP BY statement.statement_code ORDER BY statement.statement_code;"
1823,18.457121,0.033916,18.423206,1,1,1,1,SELECT COUNT(*) as agg_0 FROM member JOIN charge ON member.member_no = charge.member_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN corporation ON region.region_no = corporation.region_no  WHERE (member.region_no <= 9.0 OR member.region_no <= 3.987208167672239 OR member.region_no >= 7.685708803904737) AND corporation.city != ' ' AND member.lastname LIKE '%STEIN%';
