query_id,row_time,col_time,gap,use_imci,cost_threshold_label,hybrid_optimizer_label,fann_model_label,sqlQuery
130,73.293024,16.375477,56.917547,1,1,1,1,"SELECT MIN(loanapps.amount + checking.amount) as agg_0, COUNT(*) as agg_1 FROM loanapps JOIN customer ON loanapps.applicantID = customer.custID JOIN loantrans ON loanapps.id = loantrans.appID JOIN transfer ON customer.custID = transfer.targetID JOIN checking ON customer.custID = checking.targetID JOIN checkingAccount ON customer.custID = checkingAccount.userID  WHERE customer.companyID >= 301106.2484447313 AND checkingAccount.balance >= 2000.0 AND transfer.type IN ('salary', 'donate', 'business', 'transfer', 'service', 'red_packet', 'invest') AND customer.gender NOT LIKE '%female%' AND loanapps.status NOT LIKE '%reje%ct%' AND checking.type = 'transfer';"
132,42.837701,3.948699,38.889002,1,1,1,1,"SELECT transfer.type, customer.name, transfer.fresh_ts, AVG(customer.saving_credit + checkingAccount.accountID) as agg_0, MAX(savingAccount.Isblocked + customer.saving_credit) as agg_1 FROM transfer JOIN customer ON transfer.sourceID = customer.custID JOIN checking ON customer.custID = checking.sourceID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN checkingAccount ON customer.custID = checkingAccount.userID  WHERE checking.type != 'transfer' AND checking.amount <= 433.5726583899428 AND customer.gender LIKE '%fem%ale%' AND transfer.amount >= 17.68338608525275 GROUP BY transfer.type, customer.name, transfer.fresh_ts ORDER BY transfer.type, customer.name, transfer.fresh_ts;"
134,107.222792,27.324208,79.898584,1,1,1,1,"SELECT loanapps.status, transfer.type, customer.gender, SUM(loanapps.applicantID + savingAccount.accountID) as agg_0, AVG(customer.age + transfer.targetID) as agg_1 FROM transfer JOIN customer ON transfer.sourceID = customer.custID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID  WHERE customer.loan_credit <= 0.0 AND (loanapps.status NOT LIKE '%reject%' OR (loanapps.status LIKE '%acce%pt%' AND loanapps.status IN ('reject', 'accept', 'under_review'))) GROUP BY loanapps.status, transfer.type, customer.gender HAVING SUM(loanapps.applicantID + savingAccount.accountID) <= 421743.206435 ORDER BY loanapps.status, transfer.type, customer.gender;"
144,11.675761,0.082293,11.593468,1,1,1,1,"SELECT company.last_update_timestamp, loantrans.status, COUNT(*) as agg_0 FROM checkingAccount JOIN customer ON checkingAccount.userID = customer.custID JOIN transfer ON customer.custID = transfer.sourceID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN checking ON customer.custID = checking.sourceID JOIN loantrans ON customer.custID = loantrans.applicantID JOIN loanapps ON loantrans.appID = loanapps.id JOIN company ON customer.companyID = company.companyID  WHERE loanapps.duration >= 65.88837873645467 AND checking.type NOT LIKE '%red_packet%' AND loantrans.duration >= 48.97301177620923 AND loantrans.status = 'reject' AND company.phone = '17311529966' AND transfer.amount <= 12.469151719711908 GROUP BY company.last_update_timestamp, loantrans.status ORDER BY company.last_update_timestamp, loantrans.status;"
146,44.815678,26.820820,17.994858,1,1,1,1,"SELECT customer.province, company.province, company.phone, MAX(customer.age + transfer.amount) as agg_0, SUM(checking.sourceID + loantrans.applicantID) as agg_1, SUM(loantrans.delinquency + customer.loan_balance) as agg_2 FROM company JOIN customer ON company.companyID = customer.companyID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN transfer ON customer.custID = transfer.sourceID JOIN checking ON customer.custID = checking.sourceID JOIN loantrans ON customer.custID = loantrans.applicantID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID  WHERE loantrans.id >= 67304.3781358471 AND checking.type LIKE '%transfer%' AND loantrans.loantrans_ts NOT LIKE '%2023-10-14%' AND loanapps.status IN ('reject', 'accept', 'under_review') GROUP BY customer.province, company.province, company.phone ORDER BY customer.province, company.province, company.phone LIMIT 100;"
148,25.440260,6.790293,18.649968,1,1,1,1,"SELECT customer.city, company.city, company.name, SUM(checking.sourceID + loanapps.applicantID) as agg_0 FROM savingAccount JOIN customer ON savingAccount.userID = customer.custID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN checking ON customer.custID = checking.sourceID JOIN transfer ON customer.custID = transfer.targetID JOIN loantrans ON customer.custID = loantrans.applicantID JOIN company ON customer.companyID = company.companyID  WHERE company.city LIKE '%Chongqing%' AND savingAccount.Isblocked <= 0.0 AND loanapps.status NOT LIKE '%under_%review%' GROUP BY customer.city, company.city, company.name ORDER BY customer.city, company.city, company.name LIMIT 10;"
159,23.881003,0.897768,22.983235,1,1,1,1,"SELECT company.province, company.last_update_timestamp, MAX(customer.Isblocked) as agg_0, SUM(company.loan_credit + company.saving_credit) as agg_1, AVG(company.loan_balance) as agg_2 FROM company JOIN customer ON company.companyID = customer.companyID JOIN loanapps ON customer.custID = loanapps.applicantID  WHERE company.city IN ('Nanping', 'Ningbo', 'Hainan', 'Benxi', 'Nanchong', 'Jiaozuo', 'Nanyang', 'Ganzi') AND (customer.gender NOT LIKE '%femal%e%' OR (customer.gender NOT LIKE '%male%' AND customer.gender IN ('male'))) AND loanapps.status NOT LIKE '%reject%' AND company.category != 'medical_care_medicines' AND company.name != 'accommodation301526-710246318' AND customer.province NOT LIKE '%Chongqing%' GROUP BY company.province, company.last_update_timestamp ORDER BY company.province, company.last_update_timestamp;"
167,12.434781,1.829144,10.605638,1,1,0,1,"SELECT SUM(loanapps.applicantID) as agg_0, MAX(customer.loan_balance) as agg_1 FROM loanapps JOIN customer ON loanapps.applicantID = customer.custID JOIN transfer ON customer.custID = transfer.targetID JOIN company ON customer.companyID = company.companyID JOIN loantrans ON loanapps.id = loantrans.appID  WHERE loanapps.status != 'reject' AND loantrans.status NOT LIKE '%under_review%' AND transfer.targetID <= 194746.15682343455 AND (loantrans.duration <= 365.0 OR loantrans.applicantID <= 301884.619917574 OR loantrans.duration <= 60.0) AND loanapps.duration <= 365.0 AND company.province != 'Shaanxi' AND customer.Isblocked <= 0.0 AND customer.companyID >= 301127.88196298905 AND (transfer.type = 'transfer' OR transfer.sourceID >= 301135.4132158154) AND loantrans.amount <= 102223.10457041784 AND customer.name IN ('Liu Min', 'Hao Yang', 'Tao Hong', 'Zou Jianhua') AND (customer.name IN ('Shao Hong', 'Long Na', 'Tao Jianyong', 'Long Junjie') OR (customer.name NOT LIKE '%Z%hou%' AND customer.name LIKE '%Li%')) AND transfer.type NOT LIKE '%in%vest%' AND loanapps.amount >= 1201.2595359216712 AND customer.checking_credit <= 0.0;"
176,158.245421,26.635689,131.609732,1,1,1,1,"SELECT company.last_update_timestamp, SUM(loantrans.duration) as agg_0 FROM company JOIN customer ON company.companyID = customer.companyID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN checking ON customer.custID = checking.targetID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN transfer ON customer.custID = transfer.targetID JOIN loantrans ON loanapps.id = loantrans.appID  WHERE checking.targetID >= 293575.90877883555 AND checking.id >= 167699.86390637807 AND (loanapps.amount >= 1448.4062584188557 OR loanapps.amount <= 182032.26061365168) GROUP BY company.last_update_timestamp ORDER BY company.last_update_timestamp LIMIT 10;"
177,189.100893,23.938250,165.162642,1,1,1,1,"SELECT company.created_date, company.name, loanapps.status, AVG(customer.companyID + company.loan_balance) as agg_0, COUNT(*) as agg_1 FROM transfer JOIN customer ON transfer.targetID = customer.custID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN loantrans ON customer.custID = loantrans.applicantID JOIN checking ON customer.custID = checking.sourceID JOIN company ON customer.companyID = company.companyID  WHERE checkingAccount.Isblocked >= 0.0 AND loantrans.status != 'reject' AND loantrans.applicantID >= 300830.8384244075 AND (customer.name != 'Liao Yinuo' OR (customer.saving_credit <= 0.0 AND customer.name != 'Tian Guohua')) AND customer.gender IN ('female', 'male') AND transfer.type NOT LIKE '%invest%' GROUP BY company.created_date, company.name, loanapps.status ORDER BY company.created_date, company.name, loanapps.status;"
199,190.451797,33.818476,156.633322,1,1,1,1,"SELECT MIN(customer.loan_credit) as agg_0, AVG(loanapps.amount) as agg_1, MIN(customer.checking_credit) as agg_2 FROM checking JOIN customer ON checking.targetID = customer.custID JOIN transfer ON customer.custID = transfer.targetID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN company ON customer.companyID = company.companyID  WHERE transfer.type IN ('transfer', 'donate', 'service', 'invest');"
221,55.606078,3.685263,51.920815,1,1,1,1,"SELECT loantrans.status, loanapps.status, customer.name, AVG(company.Isblocked) as agg_0 FROM savingAccount JOIN customer ON savingAccount.userID = customer.custID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN checking ON customer.custID = checking.sourceID JOIN loantrans ON loanapps.id = loantrans.appID JOIN transfer ON customer.custID = transfer.targetID JOIN company ON customer.companyID = company.companyID  WHERE (customer.city != 'Hebi' OR (customer.loan_balance <= 10000.0 AND customer.city != 'Yushu')) AND customer.province = 'Beijing' AND company.companyID >= 300459.89028535126 AND (customer.name = 'Cui Shuai' OR customer.custID <= 246107.34585139848 OR customer.name LIKE '%Zha%o%') GROUP BY loantrans.status, loanapps.status, customer.name ORDER BY loantrans.status, loanapps.status, customer.name;"
223,136.273488,25.484577,110.788911,1,1,1,1,"SELECT company.last_update_timestamp, transfer.type, SUM(company.Isblocked + checking.id) as agg_0 FROM checkingAccount JOIN customer ON checkingAccount.userID = customer.custID JOIN transfer ON customer.custID = transfer.targetID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN checking ON customer.custID = checking.targetID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN loantrans ON loanapps.id = loantrans.appID JOIN company ON customer.companyID = company.companyID  WHERE (company.city != 'Taiwan' OR (company.city = 'Wuwei' AND company.city NOT LIKE '%Taiwan%')) AND loantrans.amount <= 105174.02406038922 AND transfer.type IN ('business', 'transfer') AND checking.amount >= 541.0904910401744 GROUP BY company.last_update_timestamp, transfer.type ORDER BY company.last_update_timestamp, transfer.type;"
232,53.814795,2.687200,51.127595,1,1,0,1,"SELECT MIN(loantrans.applicantID) as agg_0 FROM loantrans JOIN customer ON loantrans.applicantID = customer.custID JOIN company ON customer.companyID = company.companyID JOIN loanapps ON loantrans.appID = loanapps.id JOIN checking ON customer.custID = checking.targetID  WHERE checking.type LIKE '%red_packe%t%' AND (customer.checking_credit >= 0.0 OR (customer.checking_credit >= 0.0 AND customer.checking_credit >= 0.0)) AND company.checking_credit >= 0.0 AND customer.gender IN ('female', 'male') AND checking.id >= 262854.77796640765 AND customer.province != 'Guangdong' AND loanapps.amount >= 99111.87361912972 AND company.saving_credit >= 0.0 AND company.province NOT LIKE '%Chong%qing%' AND checking.type NOT LIKE '%tr%ansfer%' AND loantrans.duration >= 60.0 AND (company.loan_balance <= 1000000.0 OR (company.loan_balance >= 1000000.0 AND company.loan_balance >= 1000000.0));"
251,29.518931,2.538276,26.980655,1,1,1,1,"SELECT customer.gender, COUNT(*) as agg_0, SUM(loanapps.amount + loantrans.appID) as agg_1, SUM(customer.Isblocked) as agg_2 FROM customer JOIN company ON customer.companyID = company.companyID JOIN transfer ON customer.custID = transfer.sourceID JOIN checking ON customer.custID = checking.targetID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN loantrans ON loanapps.id = loantrans.appID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN checkingAccount ON customer.custID = checkingAccount.userID  WHERE (checking.type NOT LIKE '%red_pac%ket%' OR checking.type LIKE '%t%ransfer%' OR checking.type IN ('red_packet', 'transfer', 'business')) AND company.province LIKE '%Inner%_Mongolia%' AND customer.checking_credit <= 0.0 AND loanapps.duration <= 30.0 AND transfer.targetID <= 262831.44485353667 GROUP BY customer.gender ORDER BY customer.gender;"
279,50.133025,11.034725,39.098300,1,1,1,1,"SELECT customer.city, customer.gender, customer.province, AVG(checkingAccount.balance) as agg_0, COUNT(*) as agg_1, AVG(customer.checking_credit + customer.loan_credit) as agg_2 FROM checkingAccount JOIN customer ON checkingAccount.userID = customer.custID JOIN checking ON customer.custID = checking.sourceID JOIN transfer ON customer.custID = transfer.targetID  WHERE checkingAccount.accountID >= 82221.84697958511 AND checking.type != 'business' AND customer.saving_credit <= 0.0 AND (customer.province LIKE '%G%uangxi%' OR customer.province IN ('Tianjin', 'Shaanxi', 'Shandong', 'Beijing', 'Shanghai', 'Hebei', 'Guizhou')) AND (checking.sourceID <= 300249.1914345984 OR checking.targetID >= 62789.87437430908 OR checking.sourceID <= 300403.5194737935) AND transfer.targetID >= 141695.10877905728 AND (checking.id >= 480774.9544659899 OR checking.id <= 571433.879582569) AND transfer.type LIKE '%tran%sfer%' GROUP BY customer.city, customer.gender, customer.province ORDER BY customer.city, customer.gender, customer.province;"
286,26.812213,5.567528,21.244685,1,1,1,1,"SELECT customer.city, MAX(loantrans.duration) as agg_0 FROM loantrans JOIN loanapps ON loantrans.appID = loanapps.id JOIN customer ON loantrans.applicantID = customer.custID JOIN checkingAccount ON customer.custID = checkingAccount.userID  WHERE customer.Isblocked >= 0.0 AND customer.loan_credit <= 0.0 GROUP BY customer.city ORDER BY customer.city;"
288,296.102784,21.858609,274.244175,1,1,1,1,"SELECT customer.gender, transfer.fresh_ts, SUM(transfer.targetID) as agg_0 FROM checkingAccount JOIN customer ON checkingAccount.userID = customer.custID JOIN checking ON customer.custID = checking.targetID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN transfer ON customer.custID = transfer.sourceID JOIN loantrans ON customer.custID = loantrans.applicantID  WHERE transfer.sourceID >= 5273.353822703703 AND checkingAccount.Isblocked >= 0.0 AND checkingAccount.balance <= 2000.0 AND checking.id >= 273555.77603526064 AND checking.type IN ('salary', 'red_packet', 'transfer') GROUP BY customer.gender, transfer.fresh_ts ORDER BY customer.gender, transfer.fresh_ts;"
342,10.576951,0.017445,10.559505,1,1,1,1,"SELECT company.last_update_timestamp, customer.gender, MIN(company.loan_credit + company.staff_size) as agg_0, SUM(customer.loan_credit) as agg_1 FROM transfer JOIN customer ON transfer.sourceID = customer.custID JOIN company ON customer.companyID = company.companyID JOIN checking ON customer.custID = checking.sourceID  WHERE (checking.type LIKE '%transfer%' OR checking.sourceID >= 300387.1711661937) AND transfer.type NOT LIKE '%inves%t%' AND (checking.type LIKE '%red_packet%' OR checking.type = 'transfer') AND company.name = 'oil_gas_mining301707-976920317' AND company.city NOT LIKE '%Macau%' GROUP BY company.last_update_timestamp, customer.gender ORDER BY company.last_update_timestamp, customer.gender;"
346,31.743282,9.693739,22.049543,1,1,1,1,"SELECT customer.province, customer.city, AVG(loanapps.duration) as agg_0 FROM checkingAccount JOIN customer ON checkingAccount.userID = customer.custID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN loanapps ON customer.custID = loanapps.applicantID JOIN transfer ON customer.custID = transfer.targetID JOIN checking ON customer.custID = checking.sourceID JOIN loantrans ON customer.custID = loantrans.applicantID  WHERE loanapps.status IN ('under_review') AND checking.type IN ('red_packet', 'salary', 'business', 'service', 'transfer') AND customer.checking_credit >= 0.0 AND checking.sourceID >= 300611.2869854473 GROUP BY customer.province, customer.city HAVING AVG(loanapps.duration) != 144.9513 ORDER BY customer.province, customer.city;"
355,47.496402,12.544253,34.952150,1,1,1,1,"SELECT checking.type, loanapps.status, MIN(checkingAccount.userID) as agg_0 FROM loanapps JOIN customer ON loanapps.applicantID = customer.custID JOIN savingAccount ON customer.custID = savingAccount.userID JOIN checking ON customer.custID = checking.targetID JOIN checkingAccount ON customer.custID = checkingAccount.userID JOIN loantrans ON loanapps.id = loantrans.appID JOIN transfer ON customer.custID = transfer.targetID JOIN company ON customer.companyID = company.companyID  WHERE transfer.targetID >= 232859.94310689854 AND loanapps.loanapps_ts NOT LIKE '%2023%-11-12%' AND checking.amount <= 405.00781714276224 AND loanapps.duration >= 317.91021107197145 AND (loanapps.id <= 466017.51616071374 OR loanapps.amount <= 4577.713095687882) AND company.companyID >= 301562.93451825576 AND loantrans.delinquency <= 0.0 GROUP BY checking.type, loanapps.status ORDER BY checking.type, loanapps.status;"
