query_id,query_length,num_tables,num_joins,query_depth,complexity_score,has_aggregates,has_group_by,has_order_by,has_limit,has_distinct,has_window_functions,has_outer_joins,estimated_join_complexity,has_subqueries,has_correlated_subqueries,has_large_tables,all_tables_small,has_complex_expressions,has_user_functions,has_text_operations,has_numeric_heavy_ops,num_aggregate_funcs,analytical_pattern,transactional_pattern,etl_pattern,command_type,pg_time_ms,duck_time_ms,optimal_engine
Credit_7040,397,1,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,-1,-1,unknown
Credit_8238,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9805510053411126,15.14098804909736,postgres
Credit_4842,173,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0.4167320439592004,13.782290974631906,postgres
Credit_5736,117,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36164699122309685,17.01477391179651,postgres
Credit_9993,374,2,1,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_3371,394,5,4,5,3,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,3.3972400706261396,55.800358997657895,postgres
Credit_2877,374,4,3,2,3,1,1,1,1,0,0,0,6,0,0,0,0,0,0,1,1,1,0,1,0,0,-1,-1,unknown
Credit_8976,275,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_3618,197,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.4073140705004334,29.256017063744366,postgres
Credit_6753,342,5,4,3,3,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,-1,-1,unknown
Credit_4941,365,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_2581,142,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_6454,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6768589848652482,12.22852396313101,postgres
Credit_7171,472,5,4,3,4,1,1,1,1,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,0,0,-1,-1,unknown
Credit_6158,127,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3413419472053647,17.273996025323868,postgres
Credit_6902,307,2,1,5,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,0,-1,-1,unknown
Credit_7051,179,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3024839097633958,17.493630992248654,postgres
Credit_3704,460,2,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_1883,275,2,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_1366,180,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_3228,198,2,1,3,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,9.725517011247575,47.947851940989494,postgres
Credit_9579,250,2,1,5,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1587.4127760762349,255.86793397087604,duckdb
Credit_3161,441,3,2,5,4,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Credit_640,89,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.4275799514725804,19.877184997312725,postgres
Credit_7878,333,5,4,2,3,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,323.2587779639289,904.775480972603,postgres
Credit_5382,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3290239255875349,11.244653025642037,postgres
Credit_3462,124,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33111695665866137,12.43110396899283,postgres
Credit_9576,356,1,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3.348583006300032,16.09637401998043,postgres
Credit_775,288,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,392.72879296913743,34.71567900851369,duckdb
Credit_3549,451,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_8924,424,5,4,2,4,1,0,0,0,0,0,1,8,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Credit_7779,123,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25677401572465897,14.387848903425038,postgres
Credit_226,574,4,3,5,5,1,1,1,0,0,0,0,6,0,0,0,0,0,0,1,1,4,1,0,0,0,0.7462350185960531,34.07012694515288,postgres
Credit_8546,605,5,4,5,6,1,1,1,0,0,0,0,8,0,0,0,0,0,0,1,1,2,0,0,0,0,1291.5960919344798,1290.8419000450522,duckdb
Credit_8969,407,4,3,2,4,1,1,1,0,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,118.03731601685286,305.0706769572571,postgres
Credit_9400,224,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_2629,452,4,3,2,4,1,0,1,1,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0,0,0.8561270078644156,1123.1995619600639,postgres
Credit_1724,148,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.447999944910407,15.712079941295087,postgres
Credit_4971,404,4,3,4,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Credit_7545,350,4,3,4,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Credit_3183,229,2,1,5,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,1.2350279139354825,29.99299904331565,postgres
Credit_1460,469,4,3,2,4,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,2.2505129454657435,46.905788010917604,postgres
Credit_5724,360,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_997,293,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_4552,157,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
Credit_6838,129,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1089289328083396,15.328846988268197,postgres
Credit_5017,245,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_8556,220,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4444280425086617,33.818311989307404,postgres
Credit_3096,241,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_4659,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.036087034270167,324.4700350333005,postgres
Credit_7432,349,2,1,5,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,-1,-1,unknown
Credit_9872,317,2,1,3,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,3,1,0,0,0,-1,-1,unknown
Credit_5601,208,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0337259154766798,13.424928998574615,postgres
Credit_840,348,2,1,5,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,4,1,0,0,0,-1,-1,unknown
Credit_1638,458,4,3,3,4,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,-1,unknown
Credit_812,279,1,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Credit_8016,326,5,4,5,3,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Credit_1048,254,2,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9509709673002362,42.474219924770296,postgres
Credit_736,327,3,2,1,3,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3805.553093086928,971.9525669934228,duckdb
Credit_1369,310,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_317,224,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8317979304119945,66.24225701671094,postgres
Credit_5887,176,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_5699,285,5,4,2,2,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
Credit_698,464,3,2,4,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Credit_7752,282,1,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0.3860420547425747,30.29143891762942,postgres
Credit_9437,666,5,4,2,6,1,1,1,0,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
Credit_2387,311,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,unknown
Credit_7781,362,5,4,4,3,1,0,1,1,0,0,0,8,0,0,0,0,0,0,1,1,2,0,1,0,0,2663.975164992735,816.7691669659689,duckdb
Credit_1292,221,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_6277,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.105531002394855,13.984170975163579,postgres
Credit_5155,728,4,3,5,7,1,1,1,1,0,0,1,6,0,0,0,0,0,0,0,1,3,0,1,0,0,-1,-1,unknown
Credit_8254,393,5,4,5,3,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,1,4,1,0,0,0,-1,-1,unknown
Credit_481,487,4,3,5,4,1,1,1,0,0,0,1,6,0,0,0,0,0,0,1,1,3,1,0,0,0,-1,-1,unknown
Credit_124,132,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2687710113823414,14.139348990283906,postgres
Credit_4856,266,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_614,195,3,2,1,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2152.594515006058,94.98747088946402,duckdb
Credit_8684,108,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2704510698094964,22.978961933404207,postgres
Credit_7806,157,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0539130307734013,19.30589193943888,postgres
Credit_8821,409,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_6406,457,3,2,5,4,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,4,1,0,0,0,-1,-1,unknown
Credit_81,387,5,4,1,3,1,0,0,1,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,0,0,-1,-1,unknown
Credit_3737,349,4,3,2,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,0,0,0,0,25.05034301429987,85.68348200060427,postgres
Credit_8940,143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41013502050191164,19.459695904515684,postgres
Credit_4153,464,4,3,4,4,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,45758.345364942215,2695.3939909581095,duckdb
Credit_2428,300,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_2528,174,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Credit_6013,268,5,4,3,2,1,0,0,1,0,0,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
Credit_1320,105,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2744930097833276,12.611928978003561,postgres
Credit_3231,597,4,3,5,5,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,3,1,0,0,0,-1,-1,unknown
Credit_2574,201,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
