query_id,query_length,num_tables,num_joins,query_depth,complexity_score,has_aggregates,has_group_by,has_order_by,has_limit,has_distinct,has_window_functions,has_outer_joins,estimated_join_complexity,has_subqueries,has_correlated_subqueries,has_large_tables,all_tables_small,has_complex_expressions,has_user_functions,has_text_operations,has_numeric_heavy_ops,num_aggregate_funcs,analytical_pattern,transactional_pattern,etl_pattern,command_type,pg_time_ms,duck_time_ms,optimal_engine
geneea_5363,277,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3737430088222027,61.25063495710492,postgres
geneea_8049,383,4,3,5,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,3,0,0,0,0,3.224220941774547,69.38443006947637,postgres
geneea_6450,173,1,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0.7153259357437491,17.197862034663558,postgres
geneea_79,351,2,1,5,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,3.5472509916871786,26.55557100661099,postgres
geneea_6474,607,5,4,5,6,1,0,1,1,0,0,0,8,0,0,0,0,0,0,1,1,2,0,1,0,0,-1,-1,unknown
geneea_4393,182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_3521,244,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_7829,284,3,2,3,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0.495537999086082,2.863844041712582,postgres
geneea_4666,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19024801440536976,17.75024994276464,postgres
geneea_4270,390,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_9559,387,3,2,5,3,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,1,0,0,0,33.00480102188885,38.043870008550584,postgres
geneea_6839,504,2,1,0,5,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_4796,546,5,4,5,5,1,0,1,0,0,0,1,8,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
geneea_8900,147,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7172309560701251,12.279618997126818,postgres
geneea_418,308,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_6222,416,4,3,5,4,1,1,1,1,0,0,0,6,0,0,0,0,0,0,1,1,3,0,1,0,0,-1,-1,unknown
geneea_4175,535,1,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.5605999613180757,19.081331905908883,postgres
geneea_229,190,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_5135,187,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_5844,179,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_580,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.695874030701816,20.031367079354823,postgres
geneea_5154,333,5,4,3,3,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
geneea_9084,198,2,1,4,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,13606.56236903742,1787.9535580286756,duckdb
geneea_5037,342,2,1,5,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1.2693259632214904,6.249887985177338,postgres
geneea_9632,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.965637038461864,2.947262953966856,postgres
geneea_6413,455,3,2,3,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,-1,-1,unknown
geneea_6027,464,5,4,3,4,1,0,1,0,0,0,0,8,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,36571.60996599123,unknown
geneea_2839,425,4,3,5,4,1,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,3,1,0,0,0,78.93748092465103,180.87422708049417,postgres
geneea_2779,531,2,1,3,5,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0.6250099977478385,7.812984054908156,postgres
geneea_8250,325,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_7329,680,3,2,5,6,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,-1,-1,unknown
geneea_8154,135,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.348736964166164,2.8313699876889586,duckdb
geneea_2804,245,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_8153,156,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_5167,295,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_2646,182,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5158690037205815,1.6147890128195286,postgres
geneea_5586,178,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_9227,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23125088773667812,4.3425660114735365,postgres
geneea_3770,288,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1091,363,3,2,3,3,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
geneea_231,415,1,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9.101169067434967,6.173247937113047,duckdb
geneea_718,170,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_204,240,4,3,4,2,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,41587.583421962336,unknown
geneea_8687,239,4,3,4,2,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,22816.958857001737,4557.758954004385,duckdb
geneea_4806,133,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234.8915949696675,2.742982003837824,duckdb
geneea_5078,396,4,3,5,3,1,1,1,0,0,0,0,6,0,0,0,0,0,0,1,1,3,1,0,0,0,-1,-1,unknown
geneea_5436,177,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31576689798384905,6.498207920230925,postgres
geneea_9918,749,5,4,5,7,1,1,1,0,0,0,1,8,0,0,0,0,0,0,0,1,3,0,0,0,0,46031.40848700423,4051.5904331114143,duckdb
geneea_3804,241,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_3778,142,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.776681015267968,40.130762034095824,postgres
geneea_5828,360,4,3,2,3,1,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,1.030093990266323,39.38106808345765,postgres
geneea_6977,249,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_9890,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1496,144,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.839696085080504,26.22429805342108,postgres
geneea_7400,275,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1412,448,4,3,5,4,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,7.077000918798149,54.745662957429886,postgres
geneea_8576,389,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1.192545983940363,25.34334105439484,postgres
geneea_2408,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22825400810688734,11.896418989636004,postgres
geneea_5507,161,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.45882409904152155,19.310947973281145,postgres
geneea_3211,81,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9.702445939183235,45.630623935721815,postgres
geneea_1089,199,3,2,5,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,1525.0442049000412,137.12141197174788,duckdb
geneea_9947,203,2,1,5,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,1.9400049932301044,24.183480069041252,postgres
geneea_5475,128,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2577570267021656,18.106234958395362,postgres
geneea_7019,400,1,0,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,-1,-1,unknown
geneea_7664,365,2,1,3,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,0,1,0,0,0.45428203884512186,25.296512059867382,postgres
geneea_8057,131,2,1,3,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1.172741991467774,22.96650200150907,postgres
geneea_8037,268,4,3,1,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,unknown
geneea_842,247,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1053,376,3,2,3,3,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,2.532357000745833,38.17450301721692,postgres
geneea_5392,340,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1839,379,1,0,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,-1,-1,unknown
geneea_7968,143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.46604801900684834,40.14838102739304,postgres
geneea_1118,141,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2293779980391264,46.84160300530493,postgres
geneea_6793,266,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_4599,120,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2904599532485008,23.0484550120309,postgres
geneea_6092,274,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_8824,552,5,4,4,5,1,1,0,0,0,0,1,8,0,0,0,0,0,0,1,1,3,0,0,0,0,2.267792006023228,76.55343797523528,postgres
geneea_5440,119,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.04546598251909,26.193072088062763,postgres
geneea_2668,301,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_3930,289,1,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2.0066999131813645,22.995744016952813,postgres
geneea_5277,484,3,2,1,4,0,1,1,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,-1,-1,unknown
geneea_1110,465,4,3,3,4,1,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,2,0,1,0,0,-1,-1,unknown
geneea_7593,366,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_655,372,1,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
geneea_6208,268,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_7356,169,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.38454600144177675,24.231850053183734,postgres
geneea_1056,229,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1987,88,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32755592837929726,30.415723100304604,postgres
geneea_752,214,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
geneea_1042,252,2,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
geneea_2458,346,2,1,4,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,0,1,0,0,-1,-1,unknown
